,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Incandescent,,,,Fluorescent,,,,Halogen,,,,Hydrogen,,,,Helium,,,,LED,,,,Green Laser,,,,Red Laser,,,,Green Laser Again,,
,,Wavelength,Intensity,I/L,,Wavelength,Intensity,I/L,,Wavelength,Intensity,I/L,,Wavelength,Intensity,I/L,,Wavelength,Intensity,I/L,,Wavelength,Intensity,I/L,,Wavelength,Intensity,I/L,,Wavelength,Intensity,I/L,,Wavelength,Intensity,I/L
,,327.94,23.67,0.0721778374092822,,327.94,6.45,0.0196682319936574,,327.94,-130.98,-0.399402329694456,,327.94,-112.67,-0.343568945538818,,327.94,0.35,0.0010672684027566,,327.94,-141.57,-0.431694822223577,,327.94,-15.77,-0.0480880648899189,,327.94,-15.77,-0.0480880648899189,,327.94,4.85,0.0147892907239129
,,328.16,35.5,0.108178937103852,,328.16,8.57,0.0261153096050707,,328.16,-61.12,-0.186250609458801,,328.16,-50.69,-0.154467333008289,,328.16,2.7,0.00822769380789859,,328.16,-69.89,-0.212975377864456,,328.16,-11.95,-0.0364151633349586,,328.16,-11.95,-0.0364151633349586,,328.16,9.35,0.0284921989273525
,,328.37,26.85,0.0817675183482048,,328.37,7.91,0.0240886804519292,,328.37,-92.29,-0.281054907573773,,328.37,-62.16,-0.189298657002771,,328.37,3.79,0.0115418582696349,,328.37,-92.93,-0.283003928495295,,328.37,-18.23,-0.0555166428114627,,328.37,-18.23,-0.0555166428114627,,328.37,11.54,0.0351432834911837
,,328.58,51.43,0.156522003773815,,328.58,2.16,0.00657374155456814,,328.58,104.09,0.316787388155092,,328.58,64.68,0.196847038772902,,328.58,4.56,0.0138778988374216,,328.58,69.37,0.211120579463144,,328.58,-1.02,-0.00310426684521273,,328.58,-1.02,-0.00310426684521273,,328.58,12.77,0.0388642035425163
,,328.8,67.81,0.206234793187348,,328.8,2.25,0.00684306569343066,,328.8,131.09,0.398692214111922,,328.8,79.56,0.241970802919708,,328.8,0.16,0.00048661800486618,,328.8,85.59,0.260310218978102,,328.8,7.03,0.0213807785888078,,328.8,7.03,0.0213807785888078,,328.8,17.54,0.053345498783455
,,329.01,56.66,0.172213610528555,,329.01,-2.51,-0.00762894744840582,,329.01,38.78,0.117868757788517,,329.01,31.23,0.0949211270174159,,329.01,7.64,0.0232211786875779,,329.01,30.8,0.0936141758609161,,329.01,11.13,0.0338287590042856,,329.01,11.13,0.0338287590042856,,329.01,10.04,0.0305157897936233
,,329.23,46.65,0.141694256294991,,329.23,-0.42,-0.00127570391519606,,329.23,-105.87,-0.321568508337636,,329.23,-70.76,-0.214925735807794,,329.23,10.35,0.0314369893387601,,329.23,-92.41,-0.280685235245877,,329.23,1.57,0.00476870273061386,,329.23,1.57,0.00476870273061386,,329.23,9.63,0.0292500683412812
,,329.44,24.12,0.0732151529868868,,329.44,-4.07,-0.0123542982030112,,329.44,-132.8,-0.403108305002428,,329.44,-75.13,-0.228053666828558,,329.44,12.54,0.0380645944633317,,329.44,-111.7,-0.339060223409422,,329.44,-18.09,-0.0549113647401651,,329.44,-18.09,-0.0549113647401651,,329.44,-12.08,-0.0366682855755221
,,329.66,40.05,0.121488806649275,,329.66,1.78,0.00539950251774556,,329.66,-120.13,-0.36440575138021,,329.66,-77.99,-0.236577079415155,,329.66,9.75,0.0295759267123703,,329.66,-84.73,-0.25702238670145,,329.66,-21.23,-0.0643996845234484,,329.66,-21.23,-0.0643996845234484,,329.66,1.02,0.00309409694837105
,,329.87,58.94,0.178676448297814,,329.87,0.69,0.00209173310698154,,329.87,-5.29,-0.0160366204868585,,329.87,8.7,0.0263740261315064,,329.87,7.48,0.0226755994785825,,329.87,-1.45,-0.00439567102191773,,329.87,-25.05,-0.0759390062751993,,329.87,-25.05,-0.0759390062751993,,329.87,8.26,0.0250401673386486
,,330.09,79.87,0.241964312763186,,330.09,4.44,0.0134508770335363,,330.09,80.57,0.244084946529734,,330.09,64.55,0.195552728043867,,330.09,6.68,0.0202369050864916,,330.09,68.86,0.208609773092187,,330.09,-2.39,-0.00724044957435851,,330.09,-2.39,-0.00724044957435851,,330.09,13.86,0.0419885485776606
,,330.3,90.79,0.274871329094762,,330.3,2.41,0.00729639721465335,,330.3,282.64,0.855706933091129,,330.3,196.3,0.594308204662428,,330.3,0.6,0.00181653042688465,,330.3,195.5,0.591886164093249,,330.3,1.02,0.00308810172570391,,330.3,1.02,0.00308810172570391,,330.3,11.81,0.0357553739025129
,,330.52,83.74,0.253358344426964,,330.52,8.9,0.0269272661261043,,330.52,292.27,0.884273266368147,,330.52,193.57,0.58565291056517,,330.52,-1.03,-0.00311630158538061,,330.52,195.5,0.591492194118359,,330.52,18.36,0.0555488321432894,,330.52,18.36,0.0555488321432894,,330.52,1.43,0.00432651579329541
,,330.73,70.31,0.212590330481057,,330.73,4.65,0.0140598070933994,,330.73,244.94,0.740604118162852,,330.73,168.86,0.510567532428265,,330.73,-1.57,-0.00474707465304024,,330.73,155.56,0.470353460526714,,330.73,18.09,0.0546971850149669,,330.73,18.09,0.0546971850149669,,330.73,9.22,0.0278777250325039
,,330.94,68.95,0.208345923732399,,330.94,7.03,0.0212425213029552,,330.94,100.45,0.303529340665982,,330.94,87.07,0.263099051187526,,330.94,3.03,0.009155738200278,,330.94,48.72,0.147217018190609,,330.94,19.59,0.0591950202453617,,330.94,19.59,0.0591950202453617,,330.94,7.17,0.0216655587115489
,,331.16,67.81,0.204765068244957,,331.16,-0.03,-0.0000905906510448122,,331.16,98.55,0.297590288682208,,331.16,91.71,0.276935620243991,,331.16,0.4,0.00120787534726416,,331.16,68.01,0.205369005918589,,331.16,7.85,0.0237045536900592,,331.16,7.85,0.0237045536900592,,331.16,6.62,0.0199903369972219
,,331.37,50.97,0.153815976099224,,331.37,7.36,0.0222108217400489,,331.37,13.22,0.0398949814406856,,331.37,8.57,0.025862329118508,,331.37,-0.37,-0.00111657663638833,,331.37,-15.79,-0.0476506624015451,,331.37,-12.22,-0.0368772067477442,,331.37,-12.22,-0.0368772067477442,,331.37,-11.54,-0.034825119956544
,,331.59,41.19,0.124219668868181,,331.59,9.45,0.0284990500316656,,331.59,27.48,0.0828734280285895,,331.59,-2.49,-0.00750927350040713,,331.59,-3.89,-0.0117313549865798,,331.59,-14.25,-0.0429747579842577,,331.59,-25.33,-0.0763895171748243,,331.59,-25.33,-0.0763895171748243,,331.59,-9.63,-0.0290418890798878
,,331.8,45.74,0.137854128993369,,331.8,11.83,0.0356540084388186,,331.8,35.14,0.105907172995781,,331.8,-5.63,-0.0169680530440024,,331.8,2.3,0.00693188667872212,,331.8,-18.35,-0.0553044002411091,,331.8,-4.85,-0.0146172393007836,,331.8,-4.85,-0.0146172393007836,,331.8,-8.94,-0.0269439421338156
,,332.02,69.63,0.209716282151678,,332.02,7.13,0.0214746099632552,,332.02,100.9,0.303897355580989,,332.02,41.88,0.126136979700018,,332.02,3.79,0.0114149750015059,,332.02,29.95,0.090205409312692,,332.02,5.8,0.0174688271790856,,332.02,5.8,0.0174688271790856,,332.02,-1.71,-0.00515029215107524
,,332.23,87.84,0.26439514793968,,332.23,1.04,0.00313036149655359,,332.23,249.42,0.75074496583692,,332.23,155.34,0.467567648917918,,332.23,11.13,0.0335008879390783,,332.23,159.49,0.480058995274358,,332.23,26.56,0.0799446166812148,,332.23,26.56,0.0799446166812148,,332.23,-1.3,-0.00391295187069199
,,332.44,107.63,0.323757670557093,,332.44,3.33,0.0100168451449886,,332.44,382.31,1.15001203224642,,332.44,240.81,0.724371315124534,,332.44,12.11,0.0364276260377813,,332.44,277.76,0.835519191433041,,332.44,27.65,0.0831729033810612,,332.44,27.65,0.0831729033810612,,332.44,7.99,0.0240344122247624
,,332.66,106.72,0.320808032225095,,332.66,5.37,0.016142608068298,,332.66,363.87,1.09381951542115,,332.66,236.71,0.711567366079481,,332.66,16.48,0.0495400709433055,,332.66,271.27,0.815457223591655,,332.66,19.59,0.0588889556904948,,332.66,19.59,0.0588889556904948,,332.66,15.91,0.0478266097516984
,,332.87,99.21,0.298044281551356,,332.87,9.98,0.0299816745275934,,332.87,368.65,1.10748941028029,,332.87,234.66,0.704959894253012,,332.87,4.86,0.0146002944092288,,332.87,250.45,0.752395830203984,,332.87,18.36,0.0551566677681978,,332.87,18.36,0.0551566677681978,,332.87,8.12,0.0243939075314687
,,333.09,94.66,0.284187456843496,,333.09,8.92,0.0267795490708217,,333.09,336.57,1.01044762676754,,333.09,227.84,0.684019334113903,,333.09,3.62,0.0108679335915218,,333.09,201.64,0.605361914197364,,333.09,16.59,0.0498063586418085,,333.09,16.59,0.0498063586418085,,333.09,4.16,0.0124891170554505
,,333.3,94.21,0.282658265826583,,333.3,5.51,0.0165316531653165,,333.3,315.03,0.945184518451845,,333.3,205.31,0.615991599159916,,333.3,-3.51,-0.0105310531053105,,333.3,187.3,0.561956195619562,,333.3,21.09,0.0632763276327633,,333.3,21.09,0.0632763276327633,,333.3,1.02,0.00306030603060306
,,333.52,83.74,0.251079395538498,,333.52,7.3,0.0218877428639962,,333.52,198.9,0.596366035020389,,333.52,131.17,0.393289757735668,,333.52,4.7,0.0140921084192852,,333.52,104.53,0.313414487886783,,333.52,18.23,0.0546593907411849,,333.52,18.23,0.0546593907411849,,333.52,9.49,0.028454065723195
,,333.73,72.13,0.216132801965661,,333.73,7.81,0.0234021514397867,,333.73,145.8,0.436880112665928,,333.73,93.76,0.28094567464717,,333.73,3.21,0.00961855392083421,,333.73,64.26,0.192550864471279,,333.73,-0.34,-0.00101878764270518,,333.73,-0.34,-0.00101878764270518,,333.73,10.72,0.0321217750876457
,,333.94,71.68,0.214649338204468,,333.94,10.93,0.0327304306162784,,333.94,167.5,0.501587111457148,,333.94,121.07,0.362550158711146,,333.94,10.59,0.0317122836437683,,333.94,91.05,0.272653770138348,,333.94,-0.07,-0.000209618494340301,,333.94,-0.07,-0.000209618494340301,,333.94,7.99,0.0239264538539857
,,334.16,65.99,0.197480248982523,,334.16,6.33,0.0189430213071582,,334.16,144.82,0.433385204692363,,334.16,96.9,0.289980847498204,,334.16,6.19,0.0185240603303807,,334.16,73.64,0.220373473785013,,334.16,-1.02,-0.00305242997366531,,334.16,-1.02,-0.00305242997366531,,334.16,3.89,0.0116411299976059
,,334.37,76.69,0.229356700660944,,334.37,7.42,0.022190986033436,,334.37,83.23,0.248915871639202,,334.37,64.55,0.193049615695188,,334.37,5.57,0.0166581930197087,,334.37,48.55,0.145198432873763,,334.37,-3.35,-0.0100188414032359,,334.37,-3.35,-0.0100188414032359,,334.37,8.4,0.0251218709812483
,,334.59,86.47,0.258435697420724,,334.59,4.75,0.0141964792731403,,334.59,188.74,0.56409336800263,,334.59,137.73,0.411638124271496,,334.59,3.57,0.0106697749484444,,334.59,133.2,0.398099166143638,,334.59,-0.61,-0.00182312681191907,,334.59,-0.61,-0.00182312681191907,,334.59,19.87,0.0593861143489046
,,334.8,98.53,0.294295101553166,,334.8,9.64,0.0287933094384707,,334.8,256.32,0.765591397849462,,334.8,202.03,0.603434886499403,,334.8,6.94,0.0207287933094385,,334.8,194.13,0.579838709677419,,334.8,-10.72,-0.0320191158900836,,334.8,-10.72,-0.0320191158900836,,334.8,5.67,0.0169354838709677
,,335.02,97.16,0.290012536564981,,335.02,5.16,0.0154020655483255,,335.02,310.55,0.926959584502418,,335.02,240.26,0.717151214852845,,335.02,8.32,0.0248343382484628,,335.02,221.78,0.661990328935586,,335.02,-3.89,-0.011611247089726,,335.02,-3.89,-0.011611247089726,,335.02,-2.12,-0.00632798041907946
,,335.23,79.87,0.238254332846106,,335.23,8.73,0.0260418220326343,,335.23,169.39,0.505294872177311,,335.23,139.91,0.417355248635265,,335.23,5.37,0.0160188527279778,,335.23,106.75,0.318438087283358,,335.23,4.44,0.0132446380097247,,335.23,4.44,0.0132446380097247,,335.23,-19.18,-0.0572144497807475
,,335.44,65.99,0.196726687336036,,335.44,3.54,0.0105533031242547,,335.44,41.81,0.124642260911042,,335.44,62.09,0.185100166944908,,335.44,0.6,0.00178869544478893,,335.44,4.01,0.0119544478893394,,335.44,6.08,0.0181254471738612,,335.44,6.08,0.0181254471738612,,335.44,-6.62,-0.0197352730741712
,,335.66,60.07,0.178960853244354,,335.66,9.59,0.0285705773699577,,335.66,81.03,0.241404993147828,,335.66,97.86,0.291545015789787,,335.66,1.54,0.0045879759280224,,335.66,65.45,0.194988976940952,,335.66,11.54,0.0343800274086874,,335.66,11.54,0.0343800274086874,,335.66,-9.35,-0.0278555681344217
,,335.87,79.19,0.235775746568613,,335.87,8.24,0.0245333015750141,,335.87,190.4,0.566885997558579,,335.87,177.32,0.527942358650668,,335.87,1.3,0.00387054515139786,,335.87,161.53,0.480930121773305,,335.87,8.12,0.0241760204841159,,335.87,8.12,0.0241760204841159,,335.87,3.75,0.0111650340905708
,,336.09,136.76,0.406914814484216,,336.09,15.59,0.0463863845993633,,336.09,386.02,1.14856139724479,,336.09,318.77,0.94846618465292,,336.09,5.59,0.0166324496414651,,336.09,344.31,1.02445773453539,,336.09,29.83,0.0887559879794103,,336.09,29.83,0.0887559879794103,,336.09,3.21,0.00955101312148532
,,336.3,118.33,0.351858459708594,,336.3,11.52,0.0342551293487957,,336.3,248.35,0.73847754980672,,336.3,213.91,0.636068986024383,,336.3,4.25,0.0126375260184359,,336.3,225.7,0.671126969967291,,336.3,13.58,0.04038061254832,,336.3,13.58,0.04038061254832,,336.3,10.99,0.0326791555159084
,,336.51,112.18,0.33336305013224,,336.51,11.67,0.0346795043237942,,336.51,319.81,0.950372945826276,,336.51,265.93,0.790258833318475,,336.51,10.76,0.0319752756233099,,336.51,272.29,0.809158717422959,,336.51,15.22,0.045228967935574,,336.51,15.22,0.045228967935574,,336.51,6.21,0.0184541321208879
,,336.73,55.52,0.164879874083093,,336.73,7.03,0.0208772607133312,,336.73,109.85,0.326225759510587,,336.73,123.53,0.36685178035815,,336.73,7.97,0.0236688147774181,,336.73,85.93,0.255189617794672,,336.73,-20.14,-0.059810530692246,,336.73,-20.14,-0.059810530692246,,336.73,10.85,0.032221661271642
,,336.94,90.79,0.269454502285273,,336.94,10.33,0.0306582774381195,,336.94,324.05,0.961743930670149,,336.94,286,0.848815812904375,,336.94,9.02,0.0267703448685226,,336.94,241.57,0.716952573158426,,336.94,8.26,0.0245147504006648,,336.94,8.26,0.0245147504006648,,336.94,19.46,0.05775508992699
,,337.16,48.24,0.143077470637086,,337.16,6.33,0.0187744690947918,,337.16,51.37,0.152360896903547,,337.16,90.9,0.269604935342271,,337.16,-4.13,-0.0122493771503144,,337.16,35.24,0.104520109146993,,337.16,-9.49,-0.0281468738877684,,337.16,-9.49,-0.0281468738877684,,337.16,10.04,0.0297781468738878
,,337.37,64.85,0.192222189287726,,337.37,9.96,0.0295224827340902,,337.37,97.94,0.290304413551887,,337.37,103.18,0.305836322138898,,337.37,-4.68,-0.0138720099593918,,337.37,70.91,0.210184663722323,,337.37,1.84,0.00545395263360702,,337.37,1.84,0.00545395263360702,,337.37,9.63,0.0285443281856715
,,337.58,61.44,0.182001303394751,,337.58,4.03,0.0119379110136856,,337.58,36.43,0.107915160850761,,337.58,64.95,0.192398838793767,,337.58,-6.87,-0.020350731678417,,337.58,32.85,0.0973102671959239,,337.58,-6.76,-0.0200248829906985,,337.58,-6.76,-0.0200248829906985,,337.58,-10.31,-0.0305409088216127
,,337.8,86.7,0.256660746003552,,337.8,6.31,0.0186796921255181,,337.8,130.56,0.386500888099467,,337.8,161.89,0.479248075784488,,337.8,-1.76,-0.00521018354055654,,337.8,158.97,0.470603907637655,,337.8,-3.89,-0.0115156897572528,,337.8,-3.89,-0.0115156897572528,,337.8,10.58,0.0313203078744819
,,338.01,56.21,0.16629685512263,,338.01,-0.83,-0.00245554865240673,,338.01,50.99,0.150853525043638,,338.01,97.86,0.289518061595811,,338.01,-4.21,-0.0124552528031715,,338.01,79.44,0.235022632466495,,338.01,-13.99,-0.0413893080086388,,338.01,-13.99,-0.0413893080086388,,338.01,9.35,0.0276619034939795
,,338.23,50.06,0.148005794873311,,338.23,2.92,0.00863317860627384,,338.23,27.02,0.0798864677881915,,338.23,79.02,0.233628004612246,,338.23,-4.32,-0.0127723738284599,,338.23,55.38,0.163734736717618,,338.23,-13.72,-0.0405641131774236,,338.23,-13.72,-0.0405641131774236,,338.23,8.4,0.0248351713331165
,,338.44,61.21,0.180859236496868,,338.44,4.67,0.013798605365796,,338.44,207.47,0.613018555726273,,338.44,182.24,0.538470629949179,,338.44,-3.21,-0.00948469448055785,,338.44,135.59,0.400632312965371,,338.44,7.44,0.0219832171138163,,338.44,7.44,0.0219832171138163,,338.44,-13.72,-0.0405389433873065
,,338.65,118.55,0.350066440277573,,338.65,9.18,0.0271076332496678,,338.65,427.44,1.26218809980806,,338.65,346.48,1.0231212165953,,338.65,3.52,0.0103942123135981,,338.65,331.34,0.978414292041931,,338.65,39.53,0.116728185442197,,338.65,39.53,0.116728185442197,,338.65,-14.13,-0.0417244943156651
,,338.87,99.21,0.29276713784047,,338.87,6.95,0.0205093398648449,,338.87,303.95,0.896951633369729,,338.87,247.63,0.730752205860655,,338.87,1.49,0.00439696638829049,,338.87,229.12,0.676129489184643,,338.87,29.15,0.0860211880662201,,338.87,29.15,0.0860211880662201,,338.87,-19.05,-0.0562162481187476
,,339.08,84.65,0.249646101215052,,339.08,6.88,0.020290197003657,,339.08,61.23,0.180576855019464,,339.08,76.83,0.22658369706264,,339.08,0.75,0.00221186740592191,,339.08,30.98,0.0913648696472809,,339.08,14.27,0.0420844638433408,,339.08,14.27,0.0420844638433408,,339.08,-9.22,-0.0271912233101333
,,339.3,48.47,0.142852932508105,,339.3,4.48,0.0132036545829649,,339.3,-47.01,-0.138549955791335,,339.3,-4.54,-0.0133804892425582,,339.3,0.83,0.00244621279104038,,339.3,-75.01,-0.221072796934866,,339.3,6.08,0.0179192455054524,,339.3,6.08,0.0179192455054524,,339.3,-7.85,-0.0231358679634542
,,339.51,67.58,0.199051574327708,,339.51,13.55,0.0399104591911873,,339.51,71.02,0.209183823745987,,339.51,96.49,0.284203705340049,,339.51,3.06,0.00901298930812053,,339.51,26.88,0.0791729256870195,,339.51,11.95,0.0351977850431504,,339.51,11.95,0.0351977850431504,,339.51,6.35,0.0187034255250214
,,339.72,81.46,0.239785705875427,,339.72,13.27,0.0390615801248087,,339.72,209.59,0.616949252325444,,339.72,189.2,0.556929235841281,,339.72,5.32,0.0156599552572707,,339.72,136.28,0.401153891440009,,339.72,16.73,0.0492464382432592,,339.72,16.73,0.0492464382432592,,339.72,3.62,0.0106558342164135
,,339.94,78.96,0.232276284050126,,339.94,15.18,0.0446549391069012,,339.94,115.84,0.340766017532506,,339.94,121.07,0.356151085485674,,339.94,3.86,0.0113549449902924,,339.94,64.26,0.189033358828028,,339.94,8.4,0.024710242984056,,339.94,8.4,0.024710242984056,,339.94,-5.8,-0.017061834441372
,,340.15,80.33,0.236160517418786,,340.15,5.3,0.0155813611641923,,340.15,95.59,0.2810230780538,,340.15,99.09,0.291312656181097,,340.15,5.57,0.0163751286197266,,340.15,45.99,0.13520505659268,,340.15,5.94,0.0174628840217551,,340.15,5.94,0.0174628840217551,,340.15,-7.17,-0.0210789357636337
,,340.37,89.88,0.264065575697036,,340.37,11.5,0.0337867614654641,,340.37,150.96,0.443517348767518,,340.37,156.43,0.459588095308047,,340.37,5,0.0146898962893322,,340.37,105.73,0.310632546934219,,340.37,9.22,0.0270881687575286,,340.37,9.22,0.0270881687575286,,340.37,-4.03,-0.0118400564092018
,,340.58,98.99,0.290651241998943,,340.58,8.1,0.0237829584825885,,340.58,240.84,0.707146632215632,,340.58,222.92,0.654530506782547,,340.58,-1.17,-0.00343531622526279,,340.58,174.16,0.511362969052792,,340.58,-4.16,-0.0122144576898232,,340.58,-4.16,-0.0122144576898232,,340.58,4.03,0.0118327558870163
,,340.79,104.45,0.306493735144811,,340.79,9.53,0.0279644355761613,,340.79,167.8,0.492385339945421,,340.79,168.31,0.493881862730714,,340.79,0.38,0.00111505619296341,,340.79,104.02,0.30523196103172,,340.79,-6.21,-0.0182223656797441,,340.79,-6.21,-0.0182223656797441,,340.79,1.3,0.00381466592329587
,,341.01,91.02,0.266912993753849,,341.01,1.63,0.004779918477464,,341.01,24.29,0.0712295827101845,,341.01,67.82,0.198879798246386,,341.01,0.97,0.00284449136388962,,341.01,5.55,0.0162751825459664,,341.01,-13.45,-0.039441658602387,,341.01,-13.45,-0.039441658602387,,341.01,-7.03,-0.0206152312248908
,,341.22,134.48,0.394115233573648,,341.22,10.43,0.0305667897544106,,341.22,165.22,0.484203739522888,,341.22,196.02,0.574468085106383,,341.22,11.68,0.0342301154680265,,341.22,148.22,0.434382509817713,,341.22,13.99,0.0409999413867886,,341.22,13.99,0.0409999413867886,,341.22,-8.81,-0.0258191196295645
,,341.43,135.39,0.396538089798787,,341.43,12.43,0.0364057054154585,,341.43,296.06,0.867117710804557,,341.43,288.73,0.845649181384178,,341.43,9.14,0.0267697624696131,,341.43,243.62,0.713528395278681,,341.43,23.55,0.0689746068008084,,341.43,23.55,0.0689746068008084,,341.43,-3.07,-0.00899159417743022
,,341.65,136.76,0.400292697204742,,341.65,14.97,0.0438167715498317,,341.65,380.64,1.11412264012879,,341.65,338.15,0.989755597834041,,341.65,6.35,0.0185862725010976,,341.65,287.48,0.841445924191424,,341.65,35.98,0.105312454266062,,341.65,35.98,0.105312454266062,,341.65,11.67,0.0341577637933558
,,341.86,83.51,0.244281284736442,,341.86,0.32,0.000936055695313871,,341.86,211.72,0.61931784941204,,341.86,208.18,0.60896273328263,,341.86,-3.18,-0.00930205347218159,,341.86,131.84,0.385654946469315,,341.86,19.05,0.0557245656116539,,341.86,19.05,0.0557245656116539,,341.86,11.13,0.0325571871526356
,,342.08,84.42,0.246784377923293,,342.08,6.29,0.0183875116931712,,342.08,195.18,0.570568288119738,,342.08,216.23,0.632103601496726,,342.08,-1.19,-0.00347871842843779,,342.08,141.91,0.414844480823199,,342.08,21.23,0.062061506080449,,342.08,21.23,0.062061506080449,,342.08,16.45,0.0480881665107577
,,342.29,90.34,0.263928247976862,,342.29,7.32,0.0213853749744369,,342.29,190.71,0.557159134067603,,342.29,208.86,0.610184346606679,,342.29,-3.89,-0.0113646323293114,,342.29,137.3,0.401121855736364,,342.29,-2.39,-0.00698238335913991,,342.29,-2.39,-0.00698238335913991,,342.29,11.4,0.0333050921733033
,,342.5,105.81,0.308934306569343,,342.5,19.1,0.0557664233576642,,342.5,259.28,0.757021897810219,,342.5,252.14,0.736175182481752,,342.5,2.91,0.0084963503649635,,342.5,195.67,0.571299270072993,,342.5,-2.53,-0.00738686131386861,,342.5,-2.53,-0.00738686131386861,,342.5,13.31,0.0388613138686131
